element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,value,transfers_balance,selected,transfers_in,transfers_out
57,7,19,7,False,2024-08-17T16:30:00Z,1,2,1,False,90,0,1,0,1,0,0,0,0,0,0,2,33,32.4,42.5,4.0,7.9,1,0.18,0.24,0.42,2.46,0,0,0,0,0,0,0,55,0,49190,0,0
57,11,1,2,True,2024-08-24T16:30:00Z,0,2,2,False,90,0,0,0,2,0,0,0,0,0,0,0,8,21.0,25.1,0.0,4.6,1,0.00,0.04,0.04,0.87,0,0,0,0,0,0,0,55,19926,99391,28228,8302
57,26,11,1,False,2024-08-31T14:00:00Z,1,2,3,False,90,0,0,0,1,0,0,0,1,0,0,0,17,14.8,17.0,4.0,3.6,1,0.00,0.30,0.30,0.45,0,0,0,0,0,0,0,55,16442,123661,36175,19733
57,31,8,2,True,2024-09-14T16:30:00Z,3,2,4,False,90,0,0,0,2,0,0,0,0,0,0,0,20,22.4,40.8,2.0,6.5,1,0.00,0.42,0.42,0.90,0,0,0,0,0,0,0,55,-105,128055,22653,22758
57,41,20,5,True,2024-09-21T14:00:00Z,3,1,5,False,90,0,1,0,1,0,0,0,0,0,0,0,31,33.4,47.9,2.0,8.3,1,0.00,0.38,0.38,0.51,0,0,0,0,0,0,0,55,8034,139491,20555,12521
57,56,10,2,False,2024-09-29T13:00:00Z,2,2,6,False,83,0,0,0,2,0,0,0,0,0,0,0,18,5.2,16.7,3.0,2.5,1,0.03,0.16,0.19,1.12,0,0,0,0,0,0,0,55,14293,156926,28418,14125
57,62,14,3,True,2024-10-06T13:00:00Z,0,0,7,False,90,0,0,1,0,0,0,0,0,0,0,0,15,20.6,13.5,12.0,4.6,1,0.08,0.06,0.14,0.52,0,0,0,0,0,0,0,55,-8224,149924,12814,21038
57,72,9,8,False,2024-10-19T14:00:00Z,1,3,8,False,90,0,1,0,1,0,0,0,0,0,0,3,32,37.6,62.1,2.0,10.2,1,0.00,0.32,0.32,1.78,0,0,0,0,0,0,0,55,-1903,150843,11587,13490
57,82,3,1,True,2024-10-26T14:00:00Z,1,1,9,False,90,0,0,0,1,0,0,0,1,0,0,0,13,21.0,40.4,30.0,9.1,1,0.25,0.27,0.52,0.31,0,0,0,0,0,0,0,55,16140,169827,21960,5820
57,99,18,2,False,2024-11-03T14:00:00Z,4,1,10,False,80,0,0,0,3,0,0,0,0,0,0,0,17,14.6,35.2,0.0,5.0,1,0.00,0.07,0.07,2.29,0,0,0,0,0,0,0,55,-7903,162168,11534,19437
57,105,12,1,False,2024-11-09T20:00:00Z,2,0,11,False,90,0,0,0,2,0,0,0,1,0,0,0,19,23.8,43.5,0.0,6.7,1,0.00,0.15,0.15,2.02,0,0,0,0,0,0,0,55,-13296,149716,4597,17893
57,112,7,3,True,2024-11-23T15:00:00Z,2,2,12,False,90,0,1,0,2,0,0,1,0,0,0,0,20,35.4,50.5,17.0,10.3,1,0.79,0.17,0.96,1.26,0,0,0,0,0,0,0,55,-4813,147038,7519,12332
57,123,6,2,False,2024-12-01T13:30:00Z,3,0,13,False,90,0,0,0,3,0,0,0,0,0,0,0,17,11.0,58.6,2.0,7.2,1,0.00,0.27,0.27,1.61,0,0,0,0,0,0,0,55,-6320,141107,4748,11068
57,132,4,2,True,2024-12-04T20:15:00Z,3,1,14,False,90,0,0,0,1,0,0,0,0,0,0,0,23,23.8,43.6,1.0,6.8,1,0.02,0.36,0.38,1.03,0,0,0,0,0,0,0,55,-5994,135806,4221,10215
57,141,17,1,True,2024-12-07T15:00:00Z,1,0,15,False,58,0,0,0,0,0,0,0,0,0,0,0,8,10.0,25.6,0.0,3.6,1,0.00,0.12,0.12,0.24,0,0,0,0,0,0,0,55,-1617,135020,6407,8024
57,158,16,3,False,2024-12-14T17:30:00Z,2,1,16,False,73,0,0,1,0,0,0,0,0,0,0,0,11,10.8,17.4,0.0,2.8,1,0.00,0.13,0.13,0.98,0,0,0,0,0,0,0,55,-9388,125988,2387,11775
57,161,13,2,True,2024-12-21T12:30:00Z,2,1,17,False,90,0,0,0,1,0,0,0,0,0,0,0,15,11.8,20.9,0.0,3.3,1,0.00,0.32,0.32,1.03,0,0,0,0,0,0,0,55,-7062,119496,2064,9126
57,177,15,1,False,2024-12-26T15:00:00Z,3,0,18,False,45,0,0,0,1,0,0,0,0,0,0,0,1,2.2,0.8,0.0,0.3,1,0.00,0.02,0.02,0.80,0,0,0,0,0,0,0,55,-2924,117411,4875,7799
57,181,5,2,True,2024-12-30T19:45:00Z,2,2,19,False,82,0,0,0,2,0,0,0,0,0,0,0,19,7.2,4.0,10.0,2.1,1,0.10,0.05,0.15,0.83,0,0,0,0,0,0,0,55,-2178,115731,4050,6228
